"","geneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs"
"13800","g7528.t1",1501.98924238965,-1.45625852754726,0.44557698090505,-3.26825350041496,0.00108213394039941,0.030512454791213,"7091.BGIBMGA010384-TA",8.73e-214,597,"KOG3900@1|root,KOG3900@2759|Eukaryota,38DMH@33154|Opisthokonta,3BDZD@33208|Metazoa,3CYBF@33213|Bilateria,41X0N@6656|Arthropoda,3SFYX@50557|Insecta,443X9@7088|Lepidoptera","33208|Metazoa","T","TGF-beta propeptide","-","GO:0000003,GO:0000578,GO:0001654,GO:0001655,GO:0001667,GO:0001700,GO:0001703,GO:0001704,GO:0001705,GO:0001708,GO:0001709,GO:0001712,GO:0001715,GO:0001745,GO:0001763,GO:0001932,GO:0001934,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002164,GO:0002165,GO:0002376,GO:0002520,GO:0003002,GO:0003006,GO:0003156,GO:0003674,GO:0005102,GO:0005125,GO:0005126,GO:0005160,GO:0005488,GO:0005515,GO:0005518,GO:0005539,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0006355,GO:0006357,GO:0006915,GO:0006928,GO:0006935,GO:0006996,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0007179,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0007308,GO:0007309,GO:0007310,GO:0007313,GO:0007350,GO:0007351,GO:0007352,GO:0007354,GO:0007369,GO:0007378,GO:0007389,GO:0007391,GO:0007392,GO:0007393,GO:0007398,GO:0007423,GO:0007424,GO:0007425,GO:0007427,GO:0007440,GO:0007442,GO:0007443,GO:0007444,GO:0007446,GO:0007447,GO:0007448,GO:0007449,GO:0007455,GO:0007458,GO:0007472,GO:0007473,GO:0007474,GO:0007476,GO:0007479,GO:0007498,GO:0007507,GO:0007516,GO:0007548,GO:0007552,GO:0007560,GO:0008150,GO:0008201,GO:0008219,GO:0008285,GO:0008354,GO:0008360,GO:0008586,GO:0008595,GO:0009605,GO:0009653,GO:0009719,GO:0009790,GO:0009791,GO:0009792,GO:0009798,GO:0009880,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009892,GO:0009893,GO:0009948,GO:0009950,GO:0009952,GO:0009953,GO:0009954,GO:0009966,GO:0009967,GO:0009987,GO:0009994,GO:0010002,GO:0010004,GO:0010033,GO:0010171,GO:0010468,GO:0010469,GO:0010556,GO:0010562,GO:0010604,GO:0010605,GO:0010623,GO:0010628,GO:0010629,GO:0010631,GO:0010646,GO:0010647,GO:0010668,GO:0010862,GO:0010927,GO:0010941,GO:0012501,GO:0016015,GO:0016043,GO:0016331,GO:0016477,GO:0017145,GO:0019219,GO:0019220,GO:0019222,GO:0019827,GO:0019953,GO:0021700,GO:0022412,GO:0022414,GO:0022603,GO:0022604,GO:0022607,GO:0023051,GO:0023052,GO:0023056,GO:0030097,GO:0030154,GO:0030509,GO:0030545,GO:0030703,GO:0030707,GO:0030718,GO:0030721,GO:0030855,GO:0031323,GO:0031325,GO:0031326,GO:0031399,GO:0031401,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0035026,GO:0035027,GO:0035028,GO:0035029,GO:0035051,GO:0035107,GO:0035114,GO:0035120,GO:0035146,GO:0035147,GO:0035150,GO:0035151,GO:0035152,GO:0035153,GO:0035156,GO:0035158,GO:0035159,GO:0035166,GO:0035167,GO:0035168,GO:0035214,GO:0035215,GO:0035217,GO:0035218,GO:0035220,GO:0035221,GO:0035222,GO:0035223,GO:0035224,GO:0035239,GO:0035263,GO:0035265,GO:0035282,GO:0035295,GO:0035296,GO:0035309,GO:0036098,GO:0036099,GO:0040007,GO:0040008,GO:0040011,GO:0042078,GO:0042127,GO:0042221,GO:0042325,GO:0042327,GO:0042330,GO:0042386,GO:0042802,GO:0042803,GO:0042981,GO:0043067,GO:0043167,GO:0043168,GO:0043408,GO:0043473,GO:0044085,GO:0044421,GO:0044464,GO:0044703,GO:0044877,GO:0045165,GO:0045476,GO:0045570,GO:0045595,GO:0045704,GO:0045705,GO:0045937,GO:0046620,GO:0046663,GO:0046843,GO:0046845,GO:0046982,GO:0046983,GO:0048018,GO:0048066,GO:0048100,GO:0048468,GO:0048469,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048542,GO:0048546,GO:0048563,GO:0048565,GO:0048569,GO:0048583,GO:0048584,GO:0048589,GO:0048592,GO:0048598,GO:0048599,GO:0048609,GO:0048619,GO:0048634,GO:0048636,GO:0048638,GO:0048646,GO:0048707,GO:0048729,GO:0048731,GO:0048732,GO:0048736,GO:0048737,GO:0048749,GO:0048754,GO:0048856,GO:0048863,GO:0048869,GO:0048870,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051093,GO:0051094,GO:0051128,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051252,GO:0051301,GO:0051674,GO:0051704,GO:0051716,GO:0055123,GO:0060255,GO:0060322,GO:0060323,GO:0060326,GO:0060393,GO:0060395,GO:0060429,GO:0060446,GO:0060541,GO:0060562,GO:0060795,GO:0061138,GO:0061318,GO:0061319,GO:0061320,GO:0061326,GO:0061327,GO:0061333,GO:0061334,GO:0061352,GO:0061353,GO:0061525,GO:0065007,GO:0065008,GO:0065009,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071495,GO:0071559,GO:0071560,GO:0071772,GO:0071773,GO:0071840,GO:0072001,GO:0072002,GO:0072148,GO:0072359,GO:0080090,GO:0090066,GO:0090092,GO:0090100,GO:0090130,GO:0090132,GO:0090596,GO:0097367,GO:0098727,GO:0098772,GO:1901681,GO:1902531,GO:1902742,GO:1903506,GO:2000026,GO:2000027,GO:2000112,GO:2001141","-","ko:K04662","ko04013,ko04341,ko04350,ko04390,ko04550,ko04919,ko05200,ko05217,ko05418,map04013,map04341,map04350,map04390,map04550,map04919,map05200,map05217,map05418","M00679","-","-","ko00000,ko00001,ko00002,ko00536,ko04052","-","-","-","TGF_beta,TGFb_propeptide"
"13865","g7579.t1",26554.2122610311,-1.81391151748218,0.313575809689859,-5.78460283424356,7.26838491067247e-09,2.3017747221807e-06,"13037.EHJ77865",0,1640,"COG0058@1|root,KOG2099@2759|Eukaryota,38F0I@33154|Opisthokonta,3BD45@33208|Metazoa,3CSQ6@33213|Bilateria,41WXF@6656|Arthropoda,3SHWJ@50557|Insecta,443DC@7088|Lepidoptera","33208|Metazoa","G","Carbohydrate phosphorylase","-","GO:0000272,GO:0003674,GO:0003824,GO:0004645,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005976,GO:0005977,GO:0005980,GO:0005981,GO:0006073,GO:0006091,GO:0006109,GO:0006112,GO:0007275,GO:0007568,GO:0008144,GO:0008150,GO:0008152,GO:0008184,GO:0008340,GO:0009056,GO:0009057,GO:0009251,GO:0009893,GO:0009894,GO:0009896,GO:0009987,GO:0010259,GO:0010604,GO:0010675,GO:0010676,GO:0010906,GO:0010907,GO:0015980,GO:0016052,GO:0016740,GO:0016757,GO:0016758,GO:0019222,GO:0019842,GO:0030170,GO:0031323,GO:0031325,GO:0031329,GO:0031331,GO:0032501,GO:0032502,GO:0032881,GO:0032991,GO:0036094,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043170,GO:0043467,GO:0043470,GO:0043471,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044464,GO:0045819,GO:0045913,GO:0046983,GO:0048037,GO:0048518,GO:0048522,GO:0048856,GO:0050662,GO:0050789,GO:0050794,GO:0055114,GO:0060255,GO:0062012,GO:0062013,GO:0065007,GO:0070279,GO:0070873,GO:0070875,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901575","2.4.1.1","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","-","R02111","-","ko00000,ko00001,ko01000","-","GT35","-","Phosphorylase"
"13877","g7589.t1",1008.98932793499,1.16136983610289,0.300949967452716,3.85901299785109,0.000113845883392189,0.00625117396080749,"34740.HMEL016102-PA",6.57e-51,161,"2CK7Y@1|root,2S4S4@2759|Eukaryota,3A8BY@33154|Opisthokonta,3BSM9@33208|Metazoa,3D9AI@33213|Bilateria,42114@6656|Arthropoda,3SPI0@50557|Insecta,44AA3@7088|Lepidoptera","33208|Metazoa","S","Complex1_LYR-like","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13922","g7634.t1",13430.944014554,-1.11425528559634,0.329595369182037,-3.38067639834143,0.000723076455745351,0.0232437686446321,"13037.EHJ64376",1.23e-58,182,"2D7SN@1|root,2T7B8@2759|Eukaryota,391JM@33154|Opisthokonta,3C74J@33208|Metazoa,3DN4P@33213|Bilateria,42BXW@6656|Arthropoda,3STUE@50557|Insecta,449YX@7088|Lepidoptera","33208|Metazoa","S","Transcription activator MBF2","-","-","-","-","-","-","-","-","-","-","-","-","-"
"13934","g7643.t1",91.0027618068654,-24.5043530480328,3.22642260358385,-7.59489876521873,3.08033154087497e-14,2.94582373025676e-11,"34740.HMEL003264-PA",6.01e-68,206,"2BEGF@1|root,2S14Q@2759|Eukaryota,3A7G3@33154|Opisthokonta,3BRTS@33208|Metazoa,3D87E@33213|Bilateria,41ZRR@6656|Arthropoda,3SNA5@50557|Insecta,449WR@7088|Lepidoptera","33208|Metazoa","S","DAN domain","-","GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0007154,GO:0007165,GO:0008150,GO:0009719,GO:0009725,GO:0009755,GO:0009987,GO:0010033,GO:0023052,GO:0032870,GO:0042221,GO:0044421,GO:0046982,GO:0046983,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0070887,GO:0071310,GO:0071495","-","-","-","-","-","-","-","-","-","-","-"
"14018","g7719.t1",2644.6326771538,1.71938642673616,0.481485642553492,3.57100248642437,0.000355617518810812,0.0141703702981697,"7091.BGIBMGA005876-TA",0,1522,"COG2272@1|root,KOG1214@2759|Eukaryota,38HNZ@33154|Opisthokonta,3BBTR@33208|Metazoa,3CY69@33213|Bilateria,41TQI@6656|Arthropoda,3SJ30@50557|Insecta,445FK@7088|Lepidoptera","33208|Metazoa","T","Low-density lipoprotein-receptor YWTD domain","-","GO:0005575,GO:0005576,GO:0005604,GO:0031012,GO:0044421,GO:0062023","-","ko:K06826","-","-","-","-","ko00000,ko04516","-","-","-","EGF_3,G2F,Ldl_recept_b,NIDO"
"14027","g7728.t1",2167.53322842982,3.36383946226405,0.697154535119998,4.82509873034829,1.39933930730593e-06,0.00020549905861088,"13037.EHJ67039",8.92e-200,556,"KOG3966@1|root,KOG3966@2759|Eukaryota,38FF5@33154|Opisthokonta,3BAUT@33208|Metazoa,3CY71@33213|Bilateria,41V1U@6656|Arthropoda,3SK0H@50557|Insecta,44791@7088|Lepidoptera","33208|Metazoa","TV","Etoposide-induced protein 2.4 (EI24)","-","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006914,GO:0006915,GO:0008150,GO:0008152,GO:0008219,GO:0009056,GO:0009987,GO:0012501,GO:0012505,GO:0016236,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044248,GO:0044424,GO:0044444,GO:0044464,GO:0048518,GO:0048583,GO:0048584,GO:0050789,GO:0061919,GO:0065007,GO:1901416,GO:1901418,GO:1901419,GO:1901421,GO:2001023,GO:2001025","-","ko:K10134","ko04115,map04115","-","-","-","ko00000,ko00001","-","-","-","EI24"
"14043","g7740.t1",17032.2874044305,4.34578520336398,0.883754318567217,4.91741325848292,8.76952940718993e-07,0.000137861807502619,"34740.HMEL008770-PA",5.23e-180,521,"COG2124@1|root,KOG0157@2759|Eukaryota,38CHP@33154|Opisthokonta,3B9GY@33208|Metazoa,3CSG8@33213|Bilateria,429YF@6656|Arthropoda,3SWNT@50557|Insecta,4490T@7088|Lepidoptera","33208|Metazoa","Q","Cytochrome P450","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14065","g7763.t1",4524.01278927168,-1.2498003793668,0.381433229466498,-3.27659019408159,0.00105068748210632,0.0300889026192146,"7091.BGIBMGA005183-TA",4.91e-217,615,"COG5194@1|root,KOG1493@2759|Eukaryota,3A5S4@33154|Opisthokonta,3BSM4@33208|Metazoa,3D9AV@33213|Bilateria,420W0@6656|Arthropoda,3SN94@50557|Insecta,4452C@7088|Lepidoptera","33208|Metazoa","DO","Zinc ion binding","-","GO:0000151,GO:0000152,GO:0003674,GO:0003824,GO:0004842,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005680,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0007088,GO:0007346,GO:0008150,GO:0008152,GO:0008270,GO:0009056,GO:0009057,GO:0009896,GO:0009987,GO:0010498,GO:0010564,GO:0010638,GO:0010965,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030071,GO:0030163,GO:0031145,GO:0031331,GO:0031461,GO:0032270,GO:0032436,GO:0032446,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033047,GO:0036211,GO:0043161,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045732,GO:0045787,GO:0045840,GO:0045842,GO:0045862,GO:0045931,GO:0046872,GO:0046914,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0051247,GO:0051603,GO:0051726,GO:0051781,GO:0051783,GO:0051785,GO:0051983,GO:0051984,GO:0061630,GO:0061659,GO:0062033,GO:0065007,GO:0070647,GO:0071704,GO:0090068,GO:0097602,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1901800,GO:1901970,GO:1901987,GO:1901989,GO:1901990,GO:1901992,GO:1902099,GO:1902101,GO:1902494,GO:1903052,GO:1903364,GO:1905818,GO:1905820,GO:1990234,GO:2001252","-","ko:K03358","ko04110,ko04111,ko04113,ko04114,ko04120,ko04914,ko05166,map04110,map04111,map04113,map04114,map04120,map04914,map05166","M00389","-","-","ko00000,ko00001,ko00002,ko03036,ko04121","-","-","-","-"
"14083","g7784.t1",5.63329208215429,5.88502299928638,1.70126268520037,3.45920888671772,0.000541764568709982,0.0195830625035532,"69319.XP_008558880.1",2.51e-239,685,"KOG1075@1|root,KOG1075@2759|Eukaryota,3AQ0C@33154|Opisthokonta,3C2M2@33208|Metazoa,3DIDC@33213|Bilateria,422YU@6656|Arthropoda,3SRPW@50557|Insecta","33208|Metazoa","S","Ribonuclease H protein","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14124","g7828.t1",1365.6762478672,-2.71704502522187,0.479720130958304,-5.66381281476392,1.4804590278068e-08,4.14384092758801e-06,"7091.BGIBMGA005854-TA",0,915,"KOG3510@1|root,KOG3510@2759|Eukaryota,39TGX@33154|Opisthokonta,3BKID@33208|Metazoa,3D4KV@33213|Bilateria,41TXB@6656|Arthropoda,3SH0E@50557|Insecta,442N2@7088|Lepidoptera","33208|Metazoa","T","Fibronectin type 3 domain","-","GO:0001654,GO:0001745,GO:0001751,GO:0001754,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0007155,GO:0007156,GO:0007158,GO:0007272,GO:0007275,GO:0007399,GO:0007423,GO:0008150,GO:0008366,GO:0009653,GO:0009887,GO:0009987,GO:0016020,GO:0016021,GO:0016049,GO:0022008,GO:0022610,GO:0030154,GO:0030182,GO:0031224,GO:0031226,GO:0032501,GO:0032502,GO:0040007,GO:0042051,GO:0042063,GO:0042065,GO:0042461,GO:0042462,GO:0044425,GO:0044459,GO:0044464,GO:0045466,GO:0045467,GO:0046530,GO:0048468,GO:0048513,GO:0048588,GO:0048589,GO:0048592,GO:0048666,GO:0048699,GO:0048731,GO:0048749,GO:0048856,GO:0048869,GO:0071944,GO:0090596,GO:0098609,GO:0098631,GO:0098632,GO:0098742","-","-","-","-","-","-","-","-","-","-","Ig_3,fn3"
"14138","g7841.t1",4037.23104845307,-1.22686808034751,0.295894919373268,-4.14629653981936,3.37896158114165e-05,0.00258513087367877,"7091.BGIBMGA005860-TA",6.73e-24,105,"KOG1792@1|root,KOG1792@2759|Eukaryota,39SV8@33154|Opisthokonta,3BIWW@33208|Metazoa,3CXIT@33213|Bilateria,41YSI@6656|Arthropoda,3SM0I@50557|Insecta,449UM@7088|Lepidoptera","33208|Metazoa","U","Reticulon-like protein","-","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005790,GO:0006996,GO:0007029,GO:0008150,GO:0009987,GO:0010256,GO:0012505,GO:0016043,GO:0030424,GO:0030426,GO:0030427,GO:0033267,GO:0042995,GO:0043005,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044295,GO:0044424,GO:0044444,GO:0044463,GO:0044464,GO:0045169,GO:0061024,GO:0071786,GO:0071840,GO:0090158,GO:0097458,GO:0120025,GO:0120038,GO:0150034,GO:1990809","-","ko:K20721","-","-","-","-","ko00000,ko03036,ko04131","-","-","-","Reticulon"
"14184","g7908.t1",692.417063919639,-2.16898011389061,0.45363707944344,-4.78131134375457,1.74155393535392e-06,0.000246741641507674,"34740.HMEL015443-PA",4.05e-18,78.6,"2EA4H@1|root,2SZ18@2759|Eukaryota,38VIS@33154|Opisthokonta,3C5X1@33208|Metazoa,3DR66@33213|Bilateria,428IV@6656|Arthropoda,3SSBM@50557|Insecta","33208|Metazoa","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14226","g7950.t1",11.7466120706001,4.77273506246493,1.33517893821195,3.57460331785679,0.000350759285935974,0.0140745229559484,"13037.EHJ63536",5.82e-12,66.6,"KOG1192@1|root,KOG1192@2759|Eukaryota,3AGW1@33154|Opisthokonta,3BYBV@33208|Metazoa,3DESR@33213|Bilateria,4227D@6656|Arthropoda,3SQMX@50557|Insecta,4493D@7088|Lepidoptera","33208|Metazoa","G","UDP-glucoronosyl and UDP-glucosyl transferase","-","-","2.4.1.17","ko:K00699","ko00040,ko00053,ko00140,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","M00014,M00129","R01383,R02358,R02389,R02478,R02502,R02902,R03091,R04352,R04353,R04354,R04683,R07106,R08259,R08261,R08262,R08263,R08615,R09426,R09427,R09428","RC00005,RC00033,RC00049,RC00059,RC00078,RC00171,RC00397,RC00523,RC00529,RC00708,RC02748","ko00000,ko00001,ko00002,ko01000,ko01003","-","GT1","-","UDPGT"
"14243","g7967.t1",19.2443618245304,4.19988876994017,1.29140083087845,3.25219611875523,0.00114516975979672,0.0313650791489908,"7091.BGIBMGA013834-TA",3.97e-158,482,"KOG1192@1|root,KOG1192@2759|Eukaryota,38B62@33154|Opisthokonta,3BJA9@33208|Metazoa,3D4I0@33213|Bilateria,4220W@6656|Arthropoda,3SJKV@50557|Insecta","33208|Metazoa","G","Glucosyl glucuronosyl transferases","-","-","2.4.1.17","ko:K00699","ko00040,ko00053,ko00140,ko00830,ko00860,ko00980,ko00982,ko00983,ko01100,ko01110,ko05204,map00040,map00053,map00140,map00830,map00860,map00980,map00982,map00983,map01100,map01110,map05204","M00014,M00129","R01383,R02358,R02389,R02478,R02502,R02902,R03091,R04352,R04353,R04354,R04683,R07106,R08259,R08261,R08262,R08263,R08615,R09426,R09427,R09428","RC00005,RC00033,RC00049,RC00059,RC00078,RC00171,RC00397,RC00523,RC00529,RC00708,RC02748","ko00000,ko00001,ko00002,ko01000,ko01003","-","GT1","-","UDPGT"
"14300","g8014.t1",23.882591352232,6.43416344322379,1.37119073194339,4.69239128688147,2.70030033465816e-06,0.000344318296005967,"7091.BGIBMGA013802-TA",1.22e-44,147,"2CB9U@1|root,2S8Q7@2759|Eukaryota,3AC87@33154|Opisthokonta,3BUGY@33208|Metazoa,3DBZA@33213|Bilateria,421N3@6656|Arthropoda,3SYK1@50557|Insecta,447J2@7088|Lepidoptera","33208|Metazoa","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"14330","g805.t1",1203.84080295417,-3.48885706281546,1.05759932286867,-3.29884577965894,0.000970832314723693,0.0284605221330059,"13037.EHJ74008",0,927,"KOG3528@1|root,KOG3528@2759|Eukaryota,39ZIK@33154|Opisthokonta,3BP7G@33208|Metazoa,3D332@33213|Bilateria,41XKB@6656|Arthropoda,3SJD4@50557|Insecta,4437S@7088|Lepidoptera","33208|Metazoa","S","Domain present in PSD-95, Dlg, and ZO-1/2.","-","-","1.13.11.18","ko:K17725","ko00920,map00920","-","R08678","RC02313","ko00000,ko00001,ko01000,ko03029","-","-","-","-"
"14366","g8098.t1",240.810960109715,1.70832496683452,0.329329186125147,5.18728688135568,2.13379894801939e-07,4.22197874611561e-05,"13037.EHJ67398",0,949,"KOG3571@1|root,KOG3571@2759|Eukaryota,38FQ4@33154|Opisthokonta,3BA9V@33208|Metazoa,3CVC1@33213|Bilateria,41X4V@6656|Arthropoda,3SGHT@50557|Insecta,443GW@7088|Lepidoptera","33208|Metazoa","S","Dishevelled specific domain","-","GO:0000003,GO:0000132,GO:0000226,GO:0000278,GO:0000902,GO:0000904,GO:0001558,GO:0001654,GO:0001664,GO:0001667,GO:0001700,GO:0001736,GO:0001737,GO:0001738,GO:0001745,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0003002,GO:0003006,GO:0003007,GO:0003674,GO:0005102,GO:0005109,GO:0005112,GO:0005198,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005938,GO:0006928,GO:0006935,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007154,GO:0007163,GO:0007164,GO:0007165,GO:0007166,GO:0007267,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0007350,GO:0007365,GO:0007367,GO:0007389,GO:0007391,GO:0007399,GO:0007409,GO:0007411,GO:0007423,GO:0007424,GO:0007431,GO:0007435,GO:0007444,GO:0007472,GO:0007476,GO:0007478,GO:0007480,GO:0007507,GO:0007548,GO:0007552,GO:0007560,GO:0008037,GO:0008038,GO:0008039,GO:0008045,GO:0008150,GO:0008289,GO:0008361,GO:0008406,GO:0008544,GO:0008585,GO:0008587,GO:0008593,GO:0009605,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009880,GO:0009886,GO:0009887,GO:0009888,GO:0009913,GO:0009966,GO:0009968,GO:0009987,GO:0010631,GO:0010646,GO:0010648,GO:0010720,GO:0010769,GO:0010770,GO:0010975,GO:0010976,GO:0016020,GO:0016043,GO:0016049,GO:0016055,GO:0016201,GO:0016331,GO:0016348,GO:0016477,GO:0019827,GO:0019904,GO:0019953,GO:0022008,GO:0022402,GO:0022412,GO:0022414,GO:0022603,GO:0022604,GO:0022612,GO:0023051,GO:0023052,GO:0023057,GO:0030010,GO:0030030,GO:0030154,GO:0030159,GO:0030182,GO:0030307,GO:0030516,GO:0030707,GO:0030855,GO:0030859,GO:0031175,GO:0031290,GO:0031344,GO:0031346,GO:0032101,GO:0032103,GO:0032231,GO:0032501,GO:0032502,GO:0032504,GO:0032535,GO:0032879,GO:0032947,GO:0032956,GO:0032970,GO:0032989,GO:0032990,GO:0033043,GO:0035019,GO:0035088,GO:0035089,GO:0035107,GO:0035114,GO:0035120,GO:0035150,GO:0035151,GO:0035152,GO:0035159,GO:0035218,GO:0035220,GO:0035239,GO:0035272,GO:0035282,GO:0035285,GO:0035295,GO:0035309,GO:0035315,GO:0035316,GO:0035317,GO:0035567,GO:0036011,GO:0040001,GO:0040007,GO:0040008,GO:0040011,GO:0040012,GO:0040017,GO:0042067,GO:0042221,GO:0042330,GO:0043167,GO:0043168,GO:0044087,GO:0044424,GO:0044444,GO:0044448,GO:0044464,GO:0044703,GO:0045137,GO:0045177,GO:0045179,GO:0045197,GO:0045198,GO:0045595,GO:0045597,GO:0045664,GO:0045666,GO:0045746,GO:0045773,GO:0045927,GO:0046545,GO:0046660,GO:0048070,GO:0048073,GO:0048076,GO:0048468,GO:0048477,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048585,GO:0048588,GO:0048589,GO:0048592,GO:0048598,GO:0048608,GO:0048609,GO:0048638,GO:0048639,GO:0048645,GO:0048646,GO:0048666,GO:0048667,GO:0048675,GO:0048699,GO:0048707,GO:0048729,GO:0048730,GO:0048731,GO:0048732,GO:0048736,GO:0048737,GO:0048749,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0050767,GO:0050769,GO:0050770,GO:0050772,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0050919,GO:0050920,GO:0050921,GO:0051094,GO:0051128,GO:0051130,GO:0051179,GO:0051234,GO:0051239,GO:0051240,GO:0051270,GO:0051272,GO:0051293,GO:0051294,GO:0051493,GO:0051640,GO:0051641,GO:0051649,GO:0051653,GO:0051656,GO:0051674,GO:0051704,GO:0051716,GO:0051960,GO:0051962,GO:0060070,GO:0060071,GO:0060284,GO:0060429,GO:0060541,GO:0060560,GO:0060562,GO:0060914,GO:0061162,GO:0061245,GO:0061339,GO:0061387,GO:0061458,GO:0061564,GO:0065007,GO:0065008,GO:0070300,GO:0071840,GO:0071944,GO:0072359,GO:0090066,GO:0090130,GO:0090132,GO:0090162,GO:0090163,GO:0090175,GO:0090596,GO:0097485,GO:0098727,GO:0099568,GO:0099738,GO:0110053,GO:0120035,GO:0120036,GO:0120039,GO:0198738,GO:1902667,GO:1902669,GO:1902850,GO:1902903,GO:1903047,GO:1905114,GO:1905330,GO:1990138,GO:2000026,GO:2000027","-","ko:K02353","ko04150,ko04310,ko04330,ko04390,ko04550,ko04916,ko04934,ko05165,ko05166,ko05200,ko05217,ko05224,ko05225,ko05226,map04150,map04310,map04330,map04390,map04550,map04916,map04934,map05165,map05166,map05200,map05217,map05224,map05225,map05226","M00677","-","-","ko00000,ko00001,ko00002","-","-","-","DEP,DIX,Dishevelled,PDZ"
"14388","g8118.t1",903.000387137608,1.5213844144643,0.485840751990994,3.13144668953687,0.00173947363687681,0.0430219815879274,"7091.BGIBMGA002351-TA",1.25e-155,487,"KOG1721@1|root,KOG1721@2759|Eukaryota,38BZ9@33154|Opisthokonta,3BA9A@33208|Metazoa,3CT35@33213|Bilateria,426NN@6656|Arthropoda,3SXPI@50557|Insecta,445DB@7088|Lepidoptera","33208|Metazoa","S","C2H2-type zinc finger","-","-","-","ko:K09228","-","-","-","-","ko00000,ko03000","-","-","-","zf-C2H2,zf-C2H2_2,zf-C2H2_4,zf-C2H2_6,zf-met"
